T_REC,_modelType,JianceType,NOAA_ARS,CV0_prob,CV1_prob,CV2_prob,CV3_prob,CV4_prob,CV5_prob,CV6_prob,CV7_prob,CV8_prob,CV9_prob,Nmbr,CV_average,Class,new_noaaid,predictday
20230606,Onefitall_16,TSS,"13320,13328",0.02,0.012,0.022,0.007,0.026,0.017,0.026,0.05,0.042,0.009,13320,0.023,N,13328,20230607
20230606,Onefitall_16,TSS,13326,0.439,0.576,0.411,0.647,0.45,0.587,0.51,0.46,0.503,0.745,13326,0.532,N,13326,20230607
20230606,Onefitall_16,TSS,13321,0.121,0.283,0.165,0.373,0.297,0.054,0.301,0.21,0.221,0.282,13321,0.23,N,13321,20230607
20230606,Onefitall_16,TSS,13323,0.283,0.213,0.224,0.267,0.362,0.286,0.296,0.338,0.407,0.326,13323,0.3,C,13323,20230607
20230606,Onefitall_16,TSS,13327,0.669,0.819,0.58,0.782,0.649,0.775,0.679,0.642,0.649,0.913,13327,0.715,M,13327,20230607
20230606,Onefitall_16,TSS,13325,0.024,0.015,0.031,0.008,0.02,0.018,0.023,0.048,0.046,0.007,13325,0.024,N,13325,20230607
20230607,Onefitall_16,TSS,"13320,13328",0.065,0.039,0.092,0.01,0.05,0.064,0.046,0.082,0.096,0.011,13320,0.055,N,13328,20230608
20230607,Onefitall_16,TSS,13323,0.22,0.168,0.192,0.2,0.302,0.208,0.248,0.308,0.385,0.183,13323,0.241,N,13323,20230608
20230607,Onefitall_16,TSS,13327,0.735,0.757,0.556,0.728,0.635,0.681,0.625,0.64,0.655,0.904,13327,0.691,C,13327,20230608
20230607,Onefitall_16,TSS,13321,0.195,0.478,0.226,0.485,0.387,0.076,0.382,0.24,0.278,0.433,13321,0.318,N,13321,20230608
20230608,Onefitall_16,TSS,"13326,13329,13330",0.437,0.311,0.379,0.403,0.464,0.435,0.465,0.493,0.539,0.626,13329,0.455,N,13330,20230609
20230608,Onefitall_16,TSS,13323,0.249,0.204,0.231,0.229,0.319,0.255,0.298,0.344,0.416,0.271,13323,0.281,C,13323,20230609
20230608,Onefitall_16,TSS,13327,0.929,0.865,0.894,0.909,0.878,0.887,0.841,0.865,0.893,0.941,13327,0.89,C,13327,20230609
20230608,Onefitall_16,TSS,13321,0.564,0.67,0.498,0.792,0.58,0.526,0.52,0.335,0.464,0.707,13321,0.565,C,13321,20230609
20230609,Onefitall_16,TSS,"13326,13329,13330",0.274,0.182,0.282,0.217,0.338,0.309,0.349,0.397,0.458,0.344,13326,0.315,N,13330,20230610
20230609,Onefitall_16,TSS,13323,0.149,0.129,0.166,0.147,0.214,0.202,0.245,0.273,0.337,0.156,13323,0.201,C,13323,20230610
20230609,Onefitall_16,TSS,13331,0.301,0.484,0.301,0.601,0.37,0.433,0.328,0.207,0.281,0.473,13331,0.377,N,13331,20230610
20230609,Onefitall_16,TSS,13327,0.881,0.796,0.825,0.828,0.829,0.812,0.767,0.829,0.864,0.898,13327,0.832,C,13327,20230610
20230610,Onefitall_16,TSS,"13326,13329,13330",0.302,0.197,0.291,0.221,0.346,0.322,0.358,0.396,0.461,0.343,13326,0.323,N,13330,20230611
20230610,Onefitall_16,TSS,13327,0.726,0.688,0.654,0.649,0.724,0.646,0.644,0.732,0.776,0.801,13327,0.704,C,13327,20230611
20230610,Onefitall_16,TSS,13331,0.15,0.258,0.155,0.355,0.283,0.214,0.236,0.181,0.2,0.295,13331,0.232,C,13331,20230611
20230610,Onefitall_16,TSS,13332,0.013,0.01,0.014,0.005,0.016,0.011,0.019,0.038,0.026,0.007,13332,0.015,N,13332,20230611
20230611,Onefitall_16,TSS,13327,0.64,0.636,0.554,0.497,0.63,0.535,0.589,0.663,0.702,0.709,13327,0.615,C,13327,20230612
20230611,Onefitall_16,TSS,"13326,13329,13330",0.465,0.371,0.367,0.397,0.439,0.432,0.45,0.463,0.52,0.616,13326,0.452,C,13330,20230612
20230611,Onefitall_16,TSS,13331,0.069,0.072,0.088,0.127,0.17,0.072,0.145,0.141,0.129,0.082,13331,0.109,C,13331,20230612
20230611,Onefitall_16,TSS,13332,0.013,0.011,0.014,0.006,0.015,0.012,0.018,0.038,0.024,0.008,13332,0.015,N,13332,20230612
20230614,Onefitall_16,TSS,13331,0.571,0.665,0.629,0.631,0.662,0.512,0.451,0.435,0.63,0.682,13331,0.586,N,13331,20230615
20230615,Onefitall_16,TSS,13333,0.133,0.341,0.196,0.444,0.352,0.164,0.245,0.185,0.223,0.305,13333,0.258,N,13333,20230616
20230615,Onefitall_16,TSS,13331,0.333,0.358,0.399,0.485,0.379,0.426,0.249,0.218,0.362,0.3,13331,0.35,M,13331,20230616
20230616,Onefitall_16,TSS,"13335,13336",0.618,0.783,0.595,0.685,0.668,0.721,0.689,0.695,0.689,0.912,13335,0.705,C,13335,20230617
20230616,Onefitall_16,TSS,13331,0.415,0.41,0.469,0.417,0.308,0.476,0.25,0.217,0.358,0.214,13331,0.353,C,13331,20230617
20230616,Onefitall_16,TSS,13333,0.077,0.12,0.114,0.203,0.238,0.074,0.185,0.162,0.162,0.137,13333,0.147,C,13333,20230617
20230616,Onefitall_16,TSS,13334,0.026,0.021,0.032,0.01,0.031,0.022,0.04,0.083,0.063,0.016,13334,0.034,N,13334,20230617
20230617,Onefitall_16,TSS,"13335,13336",0.61,0.652,0.543,0.542,0.584,0.621,0.628,0.651,0.662,0.869,13336,0.636,M,13336,20230618
20230617,Onefitall_16,TSS,13333,0.149,0.277,0.198,0.459,0.387,0.145,0.262,0.222,0.272,0.334,13333,0.27,N,13333,20230618
20230617,Onefitall_16,TSS,"13337,13338",0.633,0.71,0.625,0.807,0.564,0.728,0.475,0.356,0.525,0.665,13338,0.608,N,13338,20230618
20230618,Onefitall_16,TSS,13333,0.156,0.154,0.152,0.324,0.312,0.217,0.2,0.199,0.243,0.177,13333,0.213,N,13333,20230619
20230618,Onefitall_16,TSS,"13337,13338",0.477,0.547,0.42,0.716,0.405,0.637,0.409,0.333,0.42,0.538,13338,0.49,C,13337,20230619
20230618,Onefitall_16,TSS,"13335,13336",0.604,0.49,0.514,0.423,0.543,0.509,0.567,0.642,0.651,0.81,13335,0.575,C,13335,20230619
20230619,Onefitall_16,TSS,"13337,13338",0.273,0.26,0.239,0.307,0.274,0.319,0.252,0.284,0.362,0.169,13337,0.273,N,13338,20230620
20230619,Onefitall_16,TSS,"13335,13336",0.631,0.428,0.544,0.453,0.608,0.486,0.578,0.729,0.695,0.828,13335,0.598,N,13336,20230620
20230619,Onefitall_16,TSS,13333,0.367,0.337,0.273,0.533,0.356,0.474,0.245,0.246,0.329,0.281,13333,0.344,N,13333,20230620
20230619,Onefitall_16,TSS,13339,0.269,0.519,0.307,0.519,0.344,0.275,0.311,0.178,0.229,0.441,13339,0.339,N,13339,20230620
20230620,Onefitall_16,TSS,"13335,13336",0.621,0.42,0.527,0.416,0.589,0.47,0.559,0.707,0.679,0.796,13335,0.578,C,13336,20230621
20230620,Onefitall_16,TSS,13340,0.85,0.867,0.794,0.898,0.689,0.862,0.618,0.54,0.674,0.836,13340,0.762,N,13340,20230621
20230620,Onefitall_16,TSS,13333,0.519,0.508,0.457,0.708,0.396,0.624,0.338,0.315,0.409,0.493,13333,0.476,N,13333,20230621
20230620,Onefitall_16,TSS,"13337,13338",0.123,0.049,0.135,0.076,0.157,0.103,0.122,0.2,0.252,0.046,13338,0.126,M,13337,20230621
20230620,Onefitall_16,TSS,13339,0.219,0.437,0.235,0.466,0.318,0.236,0.28,0.18,0.217,0.375,13339,0.296,C,13339,20230621
20230621,Onefitall_16,TSS,"13337,13338",0.394,0.301,0.331,0.295,0.292,0.317,0.19,0.262,0.364,0.158,13337,0.29,C,13337,20230622
20230621,Onefitall_16,TSS,13340,0.912,0.91,0.891,0.893,0.839,0.905,0.749,0.723,0.854,0.913,13340,0.858,C,13340,20230622
20230621,Onefitall_16,TSS,13333,0.272,0.262,0.355,0.401,0.215,0.453,0.258,0.237,0.325,0.134,13333,0.291,N,13333,20230622
20230621,Onefitall_16,TSS,13339,0.201,0.376,0.209,0.5,0.36,0.239,0.284,0.206,0.252,0.389,13339,0.301,C,13339,20230622
20230621,Onefitall_16,TSS,"13335,13336",0.642,0.477,0.555,0.465,0.617,0.506,0.598,0.726,0.699,0.844,13335,0.612,N,13336,20230622
20230622,Onefitall_16,TSS,13339,0.131,0.161,0.133,0.287,0.282,0.156,0.212,0.181,0.202,0.216,13339,0.196,N,13339,20230623
20230622,Onefitall_16,TSS,"13334,13337,13338,13343",0.802,0.756,0.779,0.766,0.714,0.756,0.631,0.688,0.79,0.843,13337,0.752,C,13337,20230623
20230622,Onefitall_16,TSS,"13335,13336",0.605,0.598,0.574,0.538,0.618,0.568,0.635,0.707,0.691,0.885,13335,0.641,C,13335,20230623
20230622,Onefitall_16,TSS,13341,0.688,0.809,0.696,0.769,0.637,0.751,0.659,0.626,0.704,0.861,13341,0.72,C,13341,20230623
20230622,Onefitall_16,TSS,13345,0.047,0.031,0.066,0.012,0.052,0.051,0.048,0.082,0.075,0.013,13345,0.047,N,13345,20230623
20230622,Onefitall_16,TSS,13340,0.782,0.764,0.697,0.859,0.689,0.786,0.542,0.54,0.673,0.82,13340,0.715,C,13340,20230623
20230623,Onefitall_16,TSS,13340,0.486,0.414,0.328,0.583,0.484,0.513,0.382,0.385,0.471,0.58,13340,0.462,C,13340,20230624
20230623,Onefitall_16,TSS,"13334,13337,13338,13343",0.5,0.552,0.458,0.496,0.501,0.507,0.533,0.55,0.581,0.775,13338,0.545,C,13337,20230624
20230623,Onefitall_16,TSS,"13335,13336",0.677,0.774,0.68,0.74,0.728,0.736,0.726,0.753,0.745,0.923,13335,0.748,C,13335,20230624
20230623,Onefitall_16,TSS,13341,0.479,0.591,0.436,0.455,0.476,0.491,0.473,0.474,0.567,0.574,13341,0.501,C,13341,20230624
20230623,Onefitall_16,TSS,13345,0.02,0.014,0.021,0.006,0.023,0.018,0.025,0.051,0.035,0.008,13345,0.022,N,13345,20230624
20230623,Onefitall_16,TSS,13339,0.087,0.064,0.093,0.129,0.191,0.099,0.14,0.142,0.154,0.069,13339,0.116,C,13339,20230624
20230624,Onefitall_16,TSS,13345,0.021,0.019,0.025,0.008,0.03,0.02,0.029,0.056,0.042,0.011,13345,0.026,N,13345,20230625
20230624,Onefitall_16,TSS,13339,0.208,0.172,0.177,0.322,0.278,0.27,0.186,0.182,0.245,0.145,13339,0.218,C,13339,20230625
20230624,Onefitall_16,TSS,"13334,13337,13338,13343",0.459,0.657,0.421,0.529,0.458,0.568,0.532,0.5,0.527,0.777,13337,0.542,C,13337,20230625
20230624,Onefitall_16,TSS,13340,0.47,0.479,0.306,0.478,0.448,0.495,0.376,0.387,0.464,0.552,13340,0.445,C,13340,20230625
20230624,Onefitall_16,TSS,13346,0.043,0.038,0.072,0.013,0.057,0.048,0.045,0.074,0.075,0.014,13346,0.047,C,13346,20230625
20230624,Onefitall_16,TSS,13341,0.292,0.273,0.263,0.277,0.347,0.265,0.285,0.369,0.442,0.235,13341,0.304,C,13341,20230625
20230625,Onefitall_16,TSS,13340,0.954,0.931,0.911,0.946,0.886,0.923,0.846,0.85,0.887,0.954,13340,0.908,M,13340,20230626
20230625,Onefitall_16,TSS,13347,0.015,0.011,0.017,0.006,0.015,0.014,0.021,0.039,0.027,0.008,13347,0.017,N,13347,20230626
20230625,Onefitall_16,TSS,13341,0.272,0.223,0.247,0.289,0.35,0.244,0.26,0.335,0.415,0.199,13341,0.283,C,13341,20230626
20230625,Onefitall_16,TSS,13346,0.035,0.025,0.065,0.008,0.035,0.032,0.031,0.058,0.068,0.01,13346,0.036,N,13346,20230626
20230625,Onefitall_16,TSS,13349,0.034,0.02,0.046,0.009,0.03,0.029,0.029,0.062,0.061,0.01,13349,0.033,N,13349,20230626
20230625,Onefitall_16,TSS,13351,0.107,0.068,0.123,0.059,0.091,0.125,0.083,0.126,0.147,0.028,13351,0.095,C,13351,20230626
20230625,Onefitall_16,TSS,13345,0.013,0.011,0.015,0.007,0.019,0.013,0.021,0.047,0.028,0.009,13345,0.018,N,13345,20230626
20230626,Onefitall_16,TSS,13351,0.465,0.41,0.321,0.666,0.393,0.519,0.362,0.363,0.455,0.508,13351,0.446,C,13351,20230627
20230626,Onefitall_16,TSS,13348,0.021,0.015,0.021,0.005,0.02,0.018,0.023,0.047,0.033,0.008,13348,0.021,N,13348,20230627
20230626,Onefitall_16,TSS,13340,0.949,0.932,0.93,0.953,0.902,0.936,0.878,0.872,0.904,0.957,13340,0.921,C,13340,20230627
20230626,Onefitall_16,TSS,13341,0.126,0.052,0.105,0.108,0.182,0.13,0.152,0.2,0.247,0.055,13341,0.135,N,13341,20230627
20230626,Onefitall_16,TSS,13345,0.012,0.01,0.014,0.006,0.014,0.011,0.018,0.035,0.02,0.007,13345,0.014,N,13345,20230627
20230626,Onefitall_16,TSS,"13339,13353",0.388,0.306,0.389,0.502,0.267,0.478,0.25,0.246,0.335,0.237,13339,0.339,N,13353,20230627
20230627,Onefitall_16,TSS,13340,0.731,0.834,0.708,0.851,0.694,0.817,0.7,0.633,0.686,0.9,13340,0.755,M,13340,20230628
20230627,Onefitall_16,TSS,13348,0.075,0.043,0.13,0.013,0.061,0.074,0.057,0.09,0.12,0.013,13348,0.067,N,13348,20230628
20230627,Onefitall_16,TSS,13341,0.123,0.06,0.123,0.129,0.162,0.155,0.15,0.203,0.258,0.048,13341,0.141,N,13341,20230628
20230627,Onefitall_16,TSS,13345,0.013,0.01,0.015,0.006,0.014,0.011,0.019,0.031,0.021,0.007,13345,0.014,N,13345,20230628
20230628,Onefitall_16,TSS,"13351,13354",0.969,0.956,0.964,0.972,0.958,0.956,0.946,0.938,0.942,0.974,13354,0.957,M,13351,20230629
20230628,Onefitall_16,TSS,13348,0.018,0.011,0.018,0.005,0.018,0.014,0.021,0.044,0.033,0.008,13348,0.019,C,13348,20230629
20230628,Onefitall_16,TSS,13341,0.19,0.154,0.242,0.255,0.184,0.311,0.208,0.232,0.31,0.071,13341,0.215,N,13341,20230629
20230628,Onefitall_16,TSS,13345,0.016,0.011,0.016,0.005,0.016,0.012,0.02,0.04,0.03,0.007,13345,0.017,C,13345,20230629
20230629,Onefitall_16,TSS,"13351,13354",0.97,0.94,0.968,0.972,0.961,0.958,0.952,0.939,0.943,0.975,13354,0.957,C,13354,20230630
20230629,Onefitall_16,TSS,13355,0.033,0.045,0.089,0.015,0.064,0.033,0.058,0.076,0.068,0.014,13355,0.049,N,13355,20230630
20230630,Onefitall_16,TSS,13355,0.023,0.024,0.044,0.01,0.041,0.022,0.039,0.067,0.047,0.011,13355,0.032,N,13355,20230701
20230630,Onefitall_16,TSS,"13351,13354",0.969,0.935,0.969,0.971,0.959,0.96,0.952,0.935,0.939,0.971,13354,0.956,C,13354,20230701
20230701,Onefitall_16,TSS,13355,0.014,0.013,0.015,0.007,0.017,0.016,0.023,0.044,0.023,0.009,13355,0.018,N,13355,20230702
20230701,Onefitall_16,TSS,"13351,13354",0.963,0.925,0.967,0.971,0.958,0.961,0.95,0.931,0.933,0.971,13354,0.953,X,13354,20230702
20230702,Onefitall_16,TSS,"13351,13354",0.929,0.895,0.953,0.959,0.944,0.951,0.931,0.922,0.914,0.968,13354,0.936,C,13354,20230703
20230702,Onefitall_16,TSS,13355,0.024,0.015,0.024,0.007,0.023,0.02,0.025,0.054,0.045,0.01,13355,0.024,N,13355,20230703
20230703,Onefitall_16,TSS,"13356,13357",0.135,0.101,0.143,0.175,0.225,0.145,0.146,0.157,0.203,0.08,13357,0.151,N,13357,20230704
20230703,Onefitall_16,TSS,"13358,13359",0.928,0.909,0.94,0.945,0.921,0.933,0.906,0.89,0.913,0.953,13359,0.923,C,13359,20230704
20230704,Onefitall_16,TSS,"13358,13359",0.778,0.652,0.7,0.612,0.748,0.655,0.719,0.803,0.807,0.898,13358,0.737,C,13359,20230705
20230704,Onefitall_16,TSS,"13356,13357",0.052,0.019,0.048,0.024,0.069,0.046,0.055,0.097,0.105,0.017,13357,0.053,N,13357,20230705
20230704,Onefitall_16,TSS,13360,0.421,0.284,0.407,0.467,0.335,0.47,0.246,0.259,0.375,0.242,13360,0.35,C,13360,20230705
20230705,Onefitall_16,TSS,13360,0.129,0.046,0.125,0.078,0.126,0.152,0.098,0.131,0.166,0.025,13360,0.107,C,13360,20230706
20230705,Onefitall_16,TSS,"13358,13359",0.745,0.582,0.652,0.542,0.715,0.594,0.662,0.781,0.788,0.818,13358,0.687,C,13359,20230706
20230705,Onefitall_16,TSS,"13356,13357",0.056,0.021,0.052,0.02,0.062,0.048,0.05,0.098,0.114,0.016,13357,0.053,N,13357,20230706
20230706,Onefitall_16,TSS,13361,0.511,0.69,0.397,0.755,0.557,0.622,0.415,0.346,0.463,0.63,13361,0.538,C,13361,20230707
20230706,Onefitall_16,TSS,"13356,13357",0.05,0.02,0.052,0.012,0.047,0.049,0.046,0.096,0.104,0.013,13357,0.048,N,13357,20230707
20230706,Onefitall_16,TSS,"13358,13359",0.638,0.506,0.567,0.475,0.663,0.526,0.594,0.718,0.728,0.747,13359,0.616,M,13359,20230707
20230706,Onefitall_16,TSS,13360,0.142,0.059,0.154,0.087,0.147,0.167,0.105,0.135,0.185,0.028,13360,0.12,C,13360,20230707
20230706,Onefitall_16,TSS,13355,0.162,0.089,0.267,0.031,0.082,0.167,0.096,0.131,0.225,0.017,13355,0.126,N,13355,20230707
20230707,Onefitall_16,TSS,"13358,13359",0.582,0.427,0.479,0.355,0.544,0.43,0.512,0.624,0.629,0.678,13359,0.526,C,13359,20230708
20230707,Onefitall_16,TSS,13362,0.036,0.067,0.064,0.05,0.101,0.026,0.087,0.095,0.073,0.032,13362,0.063,N,13362,20230708
20230707,Onefitall_16,TSS,13361,0.354,0.525,0.239,0.554,0.451,0.448,0.377,0.312,0.383,0.563,13361,0.42,C,13361,20230708
20230707,Onefitall_16,TSS,13360,0.08,0.033,0.102,0.027,0.079,0.079,0.064,0.101,0.131,0.016,13360,0.071,N,13360,20230708
20230708,Onefitall_16,TSS,13360,0.022,0.013,0.022,0.006,0.023,0.018,0.026,0.05,0.039,0.01,13360,0.022,N,13360,20230709
20230708,Onefitall_16,TSS,13363,0.964,0.98,0.967,0.975,0.944,0.961,0.943,0.916,0.932,0.973,13363,0.955,C,13363,20230709
20230708,Onefitall_16,TSS,13361,0.61,0.716,0.438,0.64,0.582,0.682,0.534,0.469,0.563,0.774,13361,0.6,C,13361,20230709
20230708,Onefitall_16,TSS,13364,0.014,0.009,0.015,0.005,0.015,0.012,0.019,0.039,0.028,0.007,13364,0.016,N,13364,20230709
20230708,Onefitall_16,TSS,13362,0.027,0.029,0.037,0.035,0.059,0.019,0.056,0.072,0.046,0.027,13362,0.04,N,13362,20230709
20230709,Onefitall_16,TSS,"13358,13359,13366",0.68,0.724,0.606,0.616,0.666,0.623,0.671,0.728,0.721,0.901,13358,0.693,M,13358,20230710
20230709,Onefitall_16,TSS,13364,0.011,0.008,0.013,0.005,0.013,0.009,0.017,0.032,0.02,0.006,13364,0.013,N,13364,20230710
20230709,Onefitall_16,TSS,13361,0.692,0.777,0.511,0.68,0.624,0.752,0.596,0.507,0.593,0.816,13361,0.654,C,13361,20230710
20230709,Onefitall_16,TSS,13362,0.025,0.023,0.027,0.027,0.04,0.017,0.044,0.062,0.036,0.022,13362,0.032,N,13362,20230710
20230709,Onefitall_16,TSS,13363,0.962,0.977,0.966,0.977,0.946,0.962,0.946,0.919,0.932,0.974,13363,0.956,C,13363,20230710
20230709,Onefitall_16,TSS,13360,0.335,0.283,0.364,0.222,0.202,0.391,0.186,0.189,0.29,0.061,13360,0.252,N,13360,20230710
20230710,Onefitall_16,TSS,"13358,13359,13366,13368,13369",0.796,0.872,0.818,0.841,0.839,0.853,0.827,0.829,0.833,0.944,13366,0.845,M,13368,20230711
20230710,Onefitall_16,TSS,13367,0.576,0.805,0.639,0.754,0.74,0.394,0.561,0.489,0.67,0.779,13367,0.64,N,13367,20230711
20230710,Onefitall_16,TSS,13360,0.476,0.502,0.516,0.506,0.31,0.576,0.331,0.285,0.411,0.264,13360,0.417,N,13360,20230711
20230710,Onefitall_16,TSS,13362,0.026,0.026,0.03,0.027,0.049,0.019,0.05,0.073,0.042,0.022,13362,0.036,N,13362,20230711
20230710,Onefitall_16,TSS,13364,0.012,0.009,0.013,0.005,0.014,0.01,0.018,0.036,0.024,0.007,13364,0.014,N,13364,20230711
20230710,Onefitall_16,TSS,13363,0.963,0.978,0.967,0.977,0.947,0.96,0.946,0.919,0.934,0.975,13363,0.956,C,13363,20230711
20230710,Onefitall_16,TSS,13361,0.622,0.765,0.474,0.611,0.57,0.758,0.586,0.491,0.549,0.799,13361,0.622,C,13361,20230711
20230711,Onefitall_16,TSS,13362,0.023,0.022,0.027,0.023,0.042,0.019,0.045,0.073,0.038,0.02,13362,0.033,N,13362,20230712
20230711,Onefitall_16,TSS,13361,0.738,0.841,0.578,0.756,0.615,0.812,0.649,0.54,0.587,0.861,13361,0.697,M,13361,20230712
20230711,Onefitall_16,TSS,13364,0.021,0.018,0.023,0.007,0.024,0.021,0.029,0.054,0.034,0.009,13364,0.024,C,13364,20230712
20230711,Onefitall_16,TSS,13367,0.781,0.881,0.774,0.82,0.813,0.669,0.701,0.632,0.783,0.862,13367,0.771,N,13367,20230712
20230711,Onefitall_16,TSS,13363,0.964,0.979,0.965,0.974,0.946,0.956,0.943,0.914,0.935,0.974,13363,0.954,N,13363,20230712
20230713,Onefitall_16,TSS,13364,0.014,0.01,0.015,0.005,0.015,0.012,0.019,0.039,0.028,0.007,13364,0.016,N,13364,20230714
20230713,Onefitall_16,TSS,"13370,13371",0.262,0.279,0.319,0.514,0.267,0.438,0.302,0.296,0.392,0.314,13371,0.338,C,13370,20230714
20230713,Onefitall_16,TSS,13362,0.011,0.009,0.013,0.007,0.014,0.011,0.019,0.035,0.018,0.008,13362,0.014,N,13362,20230714
20230713,Onefitall_16,TSS,13363,0.969,0.979,0.967,0.974,0.951,0.959,0.947,0.923,0.941,0.971,13363,0.958,M,13363,20230714
20230713,Onefitall_16,TSS,13372,0.848,0.918,0.904,0.901,0.88,0.941,0.875,0.874,0.842,0.958,13372,0.894,C,13372,20230714
20230713,Onefitall_16,TSS,13367,0.911,0.924,0.901,0.896,0.866,0.912,0.772,0.726,0.86,0.912,13367,0.868,N,13367,20230714
20230714,Onefitall_16,TSS,13372,0.906,0.936,0.929,0.943,0.907,0.95,0.898,0.9,0.878,0.963,13372,0.92,M,13372,20230715
20230714,Onefitall_16,TSS,"13370,13371",0.142,0.094,0.171,0.216,0.178,0.203,0.186,0.226,0.297,0.096,13370,0.18,N,13371,20230715
20230714,Onefitall_16,TSS,13362,0.012,0.01,0.015,0.006,0.013,0.011,0.019,0.03,0.02,0.007,13362,0.014,N,13362,20230715
20230714,Onefitall_16,TSS,13363,0.956,0.966,0.964,0.973,0.95,0.956,0.946,0.92,0.932,0.976,13363,0.953,M,13363,20230715
20230715,Onefitall_16,TSS,13363,0.964,0.968,0.965,0.976,0.952,0.961,0.949,0.925,0.934,0.973,13363,0.956,M,13363,20230716
20230715,Onefitall_16,TSS,13372,0.816,0.901,0.832,0.838,0.845,0.917,0.857,0.863,0.831,0.957,13372,0.865,M,13372,20230716
20230715,Onefitall_16,TSS,"13370,13371",0.097,0.044,0.113,0.091,0.143,0.119,0.137,0.204,0.251,0.04,13371,0.123,N,13371,20230716
20230716,Onefitall_16,TSS,13372,0.855,0.838,0.83,0.798,0.849,0.887,0.855,0.88,0.847,0.954,13372,0.859,C,13372,20230717
20230716,Onefitall_16,TSS,13363,0.964,0.968,0.967,0.975,0.951,0.964,0.949,0.925,0.934,0.972,13363,0.956,M,13363,20230717
20230716,Onefitall_16,TSS,13373,0.927,0.945,0.884,0.943,0.841,0.916,0.82,0.775,0.827,0.943,13373,0.882,C,13373,20230717
20230716,Onefitall_16,TSS,"13370,13371",0.027,0.016,0.032,0.013,0.04,0.022,0.043,0.093,0.079,0.016,13371,0.038,N,13371,20230717
20230716,Onefitall_16,TSS,13374,0.097,0.058,0.149,0.023,0.057,0.109,0.068,0.097,0.125,0.015,13374,0.079,N,13374,20230717
20230717,Onefitall_16,TSS,13374,0.027,0.016,0.027,0.008,0.027,0.026,0.029,0.061,0.05,0.011,13374,0.028,N,13374,20230718
20230717,Onefitall_16,TSS,13373,0.943,0.971,0.945,0.957,0.925,0.935,0.91,0.885,0.926,0.966,13373,0.936,C,13373,20230718
20230717,Onefitall_16,TSS,"13370,13371",0.029,0.022,0.034,0.013,0.032,0.023,0.039,0.077,0.058,0.017,13371,0.034,N,13371,20230718
20230717,Onefitall_16,TSS,13372,0.601,0.711,0.668,0.493,0.676,0.794,0.736,0.769,0.752,0.853,13372,0.705,C,13372,20230718
20230718,Onefitall_16,TSS,13374,0.15,0.076,0.144,0.05,0.096,0.163,0.092,0.136,0.172,0.021,13374,0.109,N,13374,20230719
20230718,Onefitall_16,TSS,13372,0.481,0.572,0.54,0.371,0.547,0.665,0.614,0.67,0.673,0.71,13372,0.584,C,13372,20230719
20230718,Onefitall_16,TSS,"13370,13371",0.036,0.022,0.04,0.013,0.045,0.033,0.052,0.11,0.1,0.017,13371,0.046,N,13371,20230719
20230718,Onefitall_16,TSS,13373,0.961,0.976,0.961,0.956,0.948,0.937,0.934,0.915,0.947,0.971,13373,0.95,N,13373,20230719
20230721,Onefitall_16,TSS,13376,0.585,0.518,0.56,0.679,0.583,0.5,0.36,0.389,0.582,0.624,13376,0.537,N,13376,20230722
20230721,Onefitall_16,TSS,13373,0.97,0.971,0.964,0.945,0.949,0.942,0.934,0.921,0.945,0.966,13373,0.95,M,13373,20230722
20230721,Onefitall_16,TSS,13379,0.556,0.8,0.653,0.776,0.716,0.801,0.722,0.686,0.683,0.893,13379,0.728,N,13379,20230722
20230721,Onefitall_16,TSS,13372,0.637,0.718,0.6,0.658,0.648,0.764,0.683,0.662,0.679,0.886,13372,0.693,M,13372,20230722
20230721,Onefitall_16,TSS,"13374,13378",0.17,0.062,0.127,0.164,0.161,0.19,0.124,0.16,0.202,0.043,13378,0.14,N,13378,20230722
20230721,Onefitall_16,TSS,13377,0.092,0.182,0.133,0.298,0.246,0.061,0.266,0.183,0.178,0.218,13377,0.185,N,13377,20230722
20230724,Onefitall_16,TSS,13376,0.89,0.893,0.868,0.869,0.804,0.888,0.704,0.665,0.816,0.882,13376,0.827,M,13376,20230725
20230724,Onefitall_16,TSS,13379,0.442,0.306,0.441,0.272,0.483,0.366,0.462,0.613,0.614,0.491,13379,0.449,N,13379,20230725
20230724,Onefitall_16,TSS,13377,0.111,0.24,0.168,0.357,0.278,0.079,0.311,0.197,0.205,0.265,13377,0.221,N,13377,20230725
20230724,Onefitall_16,TSS,"13374,13378",0.512,0.567,0.559,0.619,0.366,0.625,0.385,0.323,0.443,0.42,13378,0.481,N,13378,20230725
20230811,Onefitall_16,TSS,13397,0.142,0.113,0.199,0.077,0.169,0.161,0.116,0.141,0.182,0.033,13397,0.133,C,13397,20230812
20230811,Onefitall_16,TSS,13395,0.929,0.911,0.812,0.919,0.801,0.863,0.718,0.721,0.786,0.934,13395,0.839,C,13395,20230812
20230811,Onefitall_16,TSS,13394,0.619,0.761,0.542,0.622,0.591,0.744,0.652,0.601,0.634,0.876,13394,0.664,N,13394,20230812
20230811,Onefitall_16,TSS,13399,0.027,0.014,0.027,0.006,0.024,0.02,0.024,0.054,0.055,0.009,13399,0.026,N,13399,20230812
20230812,Onefitall_16,TSS,13394,0.869,0.912,0.874,0.923,0.808,0.9,0.816,0.791,0.835,0.937,13394,0.866,C,13394,20230813
20230812,Onefitall_16,TSS,13395,0.851,0.851,0.658,0.883,0.685,0.839,0.666,0.581,0.642,0.911,13395,0.756,C,13395,20230813
