T_REC,_modelType,JianceType,NOAA_ARS,CV0_prob,CV1_prob,CV2_prob,CV3_prob,CV4_prob,CV5_prob,CV6_prob,CV7_prob,CV8_prob,CV9_prob,Nmbr,CV_average,Class,new_noaaid,predictday
20230528,Onefitall_26,TSS,13316,0.04,0.063,0.041,0.017,0.059,0.072,0.029,0.102,0.056,0.026,13316,0.05,N,13316,20230529
20230529,Onefitall_26,TSS,13315,0.787,0.808,0.782,0.764,0.693,0.656,0.831,0.766,0.69,0.804,13315,0.758,M,13315,20230530
20230529,Onefitall_26,TSS,13316,0.026,0.048,0.025,0.008,0.043,0.048,0.019,0.091,0.038,0.015,13316,0.036,N,13316,20230530
20230530,Onefitall_26,TSS,13316,0.022,0.044,0.018,0.006,0.037,0.039,0.016,0.091,0.031,0.012,13316,0.031,N,13316,20230531
20230530,Onefitall_26,TSS,13315,0.931,0.894,0.934,0.905,0.851,0.847,0.933,0.838,0.893,0.924,13315,0.894,C,13315,20230531
20230531,Onefitall_26,TSS,13315,0.92,0.873,0.931,0.908,0.839,0.848,0.923,0.808,0.889,0.921,13315,0.885,C,13315,20230601
20230531,Onefitall_26,TSS,13316,0.015,0.038,0.011,0.004,0.032,0.027,0.013,0.093,0.022,0.008,13316,0.026,N,13316,20230601
20230531,Onefitall_26,TSS,13319,0.524,0.577,0.338,0.688,0.473,0.454,0.5,0.533,0.412,0.631,13319,0.513,N,13319,20230601
20230601,Onefitall_26,TSS,13316,0.017,0.038,0.012,0.004,0.03,0.027,0.013,0.091,0.023,0.008,13316,0.026,N,13316,20230602
20230601,Onefitall_26,TSS,13319,0.514,0.591,0.399,0.67,0.461,0.44,0.558,0.54,0.399,0.611,13319,0.518,C,13319,20230602
20230601,Onefitall_26,TSS,13320,0.197,0.127,0.304,0.188,0.125,0.246,0.116,0.139,0.221,0.166,13320,0.182,N,13320,20230602
20230601,Onefitall_26,TSS,13321,0.485,0.417,0.552,0.781,0.359,0.431,0.471,0.34,0.43,0.615,13321,0.488,N,13321,20230602
20230602,Onefitall_26,TSS,13320,0.087,0.086,0.089,0.046,0.084,0.125,0.047,0.122,0.108,0.054,13320,0.084,N,13320,20230603
20230602,Onefitall_26,TSS,13321,0.474,0.476,0.457,0.73,0.39,0.397,0.462,0.4,0.41,0.579,13321,0.477,N,13321,20230603
20230602,Onefitall_26,TSS,13319,0.642,0.61,0.588,0.758,0.526,0.6,0.691,0.558,0.505,0.748,13319,0.622,C,13319,20230603
20230602,Onefitall_26,TSS,13323,0.851,0.746,0.858,0.89,0.726,0.795,0.839,0.675,0.79,0.899,13323,0.806,C,13323,20230603
20230603,Onefitall_26,TSS,13321,0.286,0.43,0.267,0.5,0.33,0.239,0.302,0.393,0.283,0.384,13321,0.341,N,13321,20230604
20230603,Onefitall_26,TSS,13323,0.95,0.888,0.945,0.945,0.883,0.897,0.932,0.811,0.931,0.952,13323,0.913,C,13323,20230604
20230603,Onefitall_26,TSS,13320,0.064,0.079,0.069,0.032,0.077,0.098,0.038,0.115,0.087,0.04,13320,0.069,N,13320,20230604
20230604,Onefitall_26,TSS,13323,0.889,0.803,0.846,0.873,0.787,0.791,0.846,0.74,0.814,0.894,13323,0.828,C,13323,20230605
20230604,Onefitall_26,TSS,13320,0.062,0.084,0.066,0.036,0.082,0.104,0.041,0.12,0.086,0.043,13320,0.072,C,13320,20230605
20230604,Onefitall_26,TSS,13326,0.115,0.133,0.245,0.165,0.127,0.176,0.109,0.139,0.165,0.132,13326,0.15,N,13326,20230605
20230604,Onefitall_26,TSS,13325,0.014,0.044,0.013,0.007,0.042,0.03,0.015,0.1,0.024,0.012,13325,0.03,N,13325,20230605
20230604,Onefitall_26,TSS,13321,0.153,0.416,0.15,0.311,0.299,0.171,0.225,0.411,0.199,0.252,13321,0.258,N,13321,20230605
20230605,Onefitall_26,TSS,13326,0.466,0.297,0.517,0.657,0.322,0.559,0.477,0.265,0.461,0.557,13326,0.457,N,13326,20230606
20230605,Onefitall_26,TSS,13321,0.131,0.407,0.122,0.282,0.281,0.155,0.206,0.405,0.17,0.227,13321,0.238,N,13321,20230606
20230605,Onefitall_26,TSS,13320,0.087,0.097,0.097,0.063,0.098,0.142,0.057,0.128,0.114,0.071,13320,0.095,N,13320,20230606
20230605,Onefitall_26,TSS,13325,0.017,0.04,0.017,0.005,0.033,0.031,0.015,0.083,0.025,0.01,13325,0.027,N,13325,20230606
20230605,Onefitall_26,TSS,13323,0.621,0.576,0.44,0.633,0.551,0.543,0.525,0.574,0.478,0.656,13323,0.559,N,13323,20230606
20230606,Onefitall_26,TSS,"13320,13328",0.022,0.048,0.019,0.008,0.043,0.042,0.017,0.101,0.033,0.014,13320,0.034,N,13328,20230607
20230606,Onefitall_26,TSS,13326,0.549,0.403,0.514,0.671,0.476,0.618,0.559,0.407,0.542,0.7,13326,0.543,N,13326,20230607
20230606,Onefitall_26,TSS,13321,0.271,0.508,0.195,0.408,0.357,0.223,0.319,0.468,0.258,0.331,13321,0.333,N,13321,20230607
20230606,Onefitall_26,TSS,13323,0.371,0.368,0.181,0.385,0.381,0.387,0.258,0.413,0.281,0.365,13323,0.338,C,13323,20230607
20230606,Onefitall_26,TSS,13327,0.803,0.687,0.787,0.858,0.755,0.813,0.844,0.66,0.785,0.913,13327,0.79,M,13327,20230607
20230606,Onefitall_26,TSS,13325,0.03,0.052,0.033,0.008,0.043,0.051,0.024,0.101,0.043,0.015,13325,0.039,N,13325,20230607
20230607,Onefitall_26,TSS,"13320,13328",0.041,0.057,0.045,0.014,0.051,0.066,0.029,0.099,0.056,0.022,13320,0.048,N,13328,20230608
20230607,Onefitall_26,TSS,13323,0.326,0.279,0.149,0.284,0.318,0.368,0.184,0.326,0.265,0.288,13323,0.278,N,13323,20230608
20230607,Onefitall_26,TSS,13327,0.865,0.733,0.805,0.855,0.799,0.814,0.801,0.705,0.827,0.91,13327,0.811,C,13327,20230608
20230607,Onefitall_26,TSS,13321,0.353,0.507,0.284,0.516,0.374,0.28,0.393,0.445,0.316,0.427,13321,0.389,N,13321,20230608
20230608,Onefitall_26,TSS,"13326,13329,13330",0.439,0.407,0.331,0.443,0.464,0.488,0.405,0.463,0.382,0.522,13329,0.434,N,13330,20230609
20230608,Onefitall_26,TSS,13323,0.367,0.29,0.182,0.321,0.34,0.419,0.239,0.334,0.309,0.362,13323,0.316,C,13323,20230609
20230608,Onefitall_26,TSS,13327,0.941,0.882,0.92,0.916,0.915,0.902,0.908,0.828,0.935,0.942,13327,0.908,C,13327,20230609
20230608,Onefitall_26,TSS,13321,0.453,0.407,0.519,0.721,0.359,0.409,0.411,0.35,0.411,0.597,13321,0.463,C,13321,20230609
20230609,Onefitall_26,TSS,"13326,13329,13330",0.29,0.328,0.173,0.265,0.373,0.374,0.277,0.418,0.252,0.335,13326,0.308,N,13330,20230610
20230609,Onefitall_26,TSS,13323,0.21,0.188,0.119,0.179,0.21,0.296,0.167,0.243,0.206,0.195,13323,0.201,C,13323,20230610
20230609,Onefitall_26,TSS,13331,0.244,0.249,0.297,0.559,0.234,0.307,0.258,0.23,0.254,0.33,13331,0.296,N,13331,20230610
20230609,Onefitall_26,TSS,13327,0.922,0.858,0.884,0.864,0.893,0.874,0.867,0.8,0.909,0.912,13327,0.878,C,13327,20230610
20230610,Onefitall_26,TSS,"13326,13329,13330",0.323,0.331,0.186,0.288,0.382,0.407,0.292,0.413,0.273,0.365,13326,0.325,N,13330,20230611
20230610,Onefitall_26,TSS,13327,0.883,0.801,0.801,0.786,0.852,0.83,0.792,0.756,0.858,0.87,13327,0.822,C,13327,20230611
20230610,Onefitall_26,TSS,13331,0.153,0.232,0.147,0.381,0.212,0.222,0.169,0.242,0.171,0.219,13331,0.214,C,13331,20230611
20230610,Onefitall_26,TSS,13332,0.015,0.036,0.013,0.005,0.029,0.028,0.012,0.079,0.023,0.009,13332,0.024,N,13332,20230611
20230611,Onefitall_26,TSS,13327,0.817,0.745,0.708,0.698,0.812,0.791,0.772,0.721,0.791,0.833,13327,0.768,C,13327,20230612
20230611,Onefitall_26,TSS,"13326,13329,13330",0.561,0.459,0.426,0.544,0.534,0.598,0.5,0.492,0.494,0.65,13326,0.525,C,13330,20230612
20230611,Onefitall_26,TSS,13331,0.071,0.165,0.067,0.141,0.151,0.13,0.083,0.211,0.097,0.099,13331,0.121,C,13331,20230612
20230611,Onefitall_26,TSS,13332,0.017,0.041,0.016,0.005,0.034,0.031,0.015,0.089,0.026,0.01,13332,0.028,N,13332,20230612
20230614,Onefitall_26,TSS,13331,0.469,0.372,0.519,0.585,0.363,0.423,0.343,0.296,0.493,0.549,13331,0.441,N,13331,20230615
20230615,Onefitall_26,TSS,13333,0.163,0.264,0.168,0.409,0.23,0.221,0.175,0.251,0.199,0.271,13333,0.235,N,13333,20230616
20230615,Onefitall_26,TSS,13331,0.187,0.163,0.242,0.275,0.165,0.25,0.132,0.167,0.219,0.206,13331,0.2,M,13331,20230616
20230616,Onefitall_26,TSS,"13335,13336",0.685,0.666,0.746,0.746,0.766,0.753,0.825,0.702,0.722,0.889,13335,0.75,C,13335,20230617
20230616,Onefitall_26,TSS,13331,0.222,0.148,0.302,0.248,0.148,0.277,0.14,0.154,0.237,0.191,13331,0.206,C,13331,20230617
20230616,Onefitall_26,TSS,13333,0.092,0.231,0.081,0.232,0.199,0.162,0.12,0.252,0.129,0.166,13333,0.166,C,13333,20230617
20230616,Onefitall_26,TSS,13334,0.023,0.05,0.013,0.008,0.041,0.037,0.017,0.115,0.029,0.012,13334,0.034,N,13334,20230617
20230617,Onefitall_26,TSS,"13335,13336",0.604,0.607,0.61,0.583,0.716,0.674,0.735,0.674,0.604,0.821,13336,0.662,M,13336,20230618
20230617,Onefitall_26,TSS,13333,0.2,0.311,0.168,0.414,0.275,0.247,0.183,0.303,0.229,0.306,13333,0.263,N,13333,20230618
20230617,Onefitall_26,TSS,"13337,13338",0.434,0.272,0.502,0.73,0.285,0.439,0.352,0.232,0.433,0.496,13338,0.417,N,13338,20230618
20230618,Onefitall_26,TSS,13333,0.135,0.195,0.095,0.24,0.193,0.212,0.11,0.22,0.155,0.177,13333,0.173,N,13333,20230619
20230618,Onefitall_26,TSS,"13337,13338",0.397,0.257,0.36,0.605,0.278,0.46,0.321,0.243,0.362,0.442,13338,0.372,C,13337,20230619
20230618,Onefitall_26,TSS,"13335,13336",0.587,0.598,0.575,0.511,0.712,0.641,0.667,0.683,0.573,0.776,13335,0.632,C,13335,20230619
20230619,Onefitall_26,TSS,"13337,13338",0.294,0.209,0.182,0.3,0.226,0.345,0.175,0.229,0.263,0.231,13337,0.245,N,13338,20230620
20230619,Onefitall_26,TSS,"13335,13336",0.665,0.654,0.683,0.582,0.781,0.692,0.701,0.725,0.67,0.802,13335,0.695,N,13336,20230620
20230619,Onefitall_26,TSS,13333,0.266,0.218,0.206,0.401,0.226,0.334,0.181,0.218,0.254,0.28,13333,0.258,N,13333,20230620
20230619,Onefitall_26,TSS,13339,0.259,0.287,0.354,0.536,0.246,0.288,0.286,0.245,0.264,0.339,13339,0.31,N,13339,20230620
20230620,Onefitall_26,TSS,"13335,13336",0.663,0.654,0.657,0.551,0.775,0.69,0.689,0.726,0.655,0.788,13335,0.684,C,13336,20230621
20230620,Onefitall_26,TSS,13340,0.79,0.454,0.785,0.89,0.485,0.704,0.577,0.341,0.728,0.817,13340,0.657,N,13340,20230621
20230620,Onefitall_26,TSS,13333,0.365,0.221,0.365,0.538,0.237,0.429,0.258,0.21,0.346,0.394,13333,0.336,N,13333,20230621
20230620,Onefitall_26,TSS,"13337,13338",0.113,0.118,0.067,0.062,0.123,0.161,0.059,0.171,0.125,0.068,13338,0.106,M,13337,20230621
20230620,Onefitall_26,TSS,13339,0.213,0.266,0.232,0.457,0.232,0.251,0.224,0.249,0.219,0.271,13339,0.261,C,13339,20230621
20230621,Onefitall_26,TSS,"13337,13338",0.332,0.199,0.256,0.251,0.203,0.307,0.117,0.207,0.277,0.195,13337,0.234,C,13337,20230622
20230621,Onefitall_26,TSS,13340,0.886,0.633,0.871,0.913,0.67,0.808,0.735,0.467,0.862,0.897,13340,0.774,C,13340,20230622
20230621,Onefitall_26,TSS,13333,0.211,0.143,0.219,0.237,0.148,0.293,0.158,0.165,0.222,0.178,13333,0.197,N,13333,20230622
20230621,Onefitall_26,TSS,13339,0.206,0.275,0.178,0.441,0.243,0.248,0.196,0.269,0.212,0.275,13339,0.254,C,13339,20230622
20230621,Onefitall_26,TSS,"13335,13336",0.696,0.691,0.722,0.633,0.803,0.73,0.756,0.747,0.709,0.832,13335,0.731,N,13336,20230622
20230622,Onefitall_26,TSS,13339,0.15,0.242,0.109,0.301,0.222,0.214,0.146,0.264,0.164,0.206,13339,0.201,N,13339,20230623
20230622,Onefitall_26,TSS,"13334,13337,13338,13343",0.834,0.663,0.765,0.779,0.733,0.776,0.669,0.579,0.822,0.809,13337,0.742,C,13337,20230623
20230622,Onefitall_26,TSS,"13335,13336",0.653,0.663,0.718,0.647,0.777,0.726,0.78,0.723,0.694,0.85,13335,0.723,C,13335,20230623
20230622,Onefitall_26,TSS,13341,0.818,0.671,0.799,0.855,0.723,0.812,0.79,0.58,0.82,0.864,13341,0.773,C,13341,20230623
20230622,Onefitall_26,TSS,13345,0.037,0.057,0.037,0.014,0.053,0.064,0.027,0.098,0.052,0.021,13345,0.046,N,13345,20230623
20230622,Onefitall_26,TSS,13340,0.589,0.415,0.492,0.722,0.443,0.555,0.42,0.363,0.55,0.65,13340,0.519,C,13340,20230623
20230623,Onefitall_26,TSS,13340,0.374,0.32,0.226,0.52,0.34,0.41,0.269,0.329,0.323,0.43,13340,0.354,C,13340,20230624
20230623,Onefitall_26,TSS,"13334,13337,13338,13343",0.612,0.509,0.539,0.621,0.605,0.673,0.637,0.514,0.63,0.75,13338,0.609,C,13337,20230624
20230623,Onefitall_26,TSS,"13335,13336",0.745,0.71,0.825,0.802,0.813,0.795,0.845,0.729,0.804,0.904,13335,0.797,C,13335,20230624
20230623,Onefitall_26,TSS,13341,0.655,0.495,0.503,0.654,0.544,0.639,0.532,0.461,0.597,0.643,13341,0.572,C,13341,20230624
20230623,Onefitall_26,TSS,13345,0.022,0.044,0.019,0.007,0.039,0.039,0.016,0.089,0.032,0.012,13345,0.031,N,13345,20230624
20230623,Onefitall_26,TSS,13339,0.092,0.153,0.068,0.152,0.153,0.156,0.079,0.193,0.11,0.107,13339,0.126,C,13339,20230624
20230624,Onefitall_26,TSS,13345,0.024,0.049,0.022,0.008,0.045,0.043,0.019,0.093,0.036,0.014,13345,0.035,N,13345,20230625
20230624,Onefitall_26,TSS,13339,0.166,0.177,0.125,0.249,0.179,0.235,0.114,0.194,0.17,0.173,13339,0.178,C,13339,20230625
20230624,Onefitall_26,TSS,"13334,13337,13338,13343",0.567,0.464,0.526,0.639,0.545,0.65,0.655,0.47,0.59,0.731,13337,0.583,C,13337,20230625
20230624,Onefitall_26,TSS,13340,0.471,0.367,0.272,0.544,0.383,0.455,0.302,0.375,0.359,0.507,13340,0.403,C,13340,20230625
20230624,Onefitall_26,TSS,13346,0.034,0.06,0.039,0.013,0.054,0.063,0.026,0.098,0.05,0.024,13346,0.046,C,13346,20230625
20230624,Onefitall_26,TSS,13341,0.39,0.319,0.212,0.33,0.352,0.398,0.223,0.347,0.335,0.307,13341,0.321,C,13341,20230625
20230625,Onefitall_26,TSS,13340,0.964,0.897,0.948,0.954,0.905,0.917,0.928,0.816,0.948,0.962,13340,0.923,M,13340,20230626
20230625,Onefitall_26,TSS,13347,0.015,0.036,0.012,0.004,0.028,0.027,0.012,0.086,0.021,0.008,13347,0.024,N,13347,20230626
20230625,Onefitall_26,TSS,13341,0.327,0.277,0.183,0.305,0.303,0.366,0.191,0.297,0.301,0.262,13341,0.281,C,13341,20230626
20230625,Onefitall_26,TSS,13346,0.041,0.065,0.047,0.013,0.056,0.072,0.03,0.111,0.059,0.025,13346,0.051,N,13346,20230626
20230625,Onefitall_26,TSS,13349,0.033,0.053,0.035,0.009,0.045,0.059,0.024,0.097,0.047,0.017,13349,0.041,N,13349,20230626
20230625,Onefitall_26,TSS,13351,0.074,0.091,0.078,0.038,0.082,0.123,0.053,0.137,0.088,0.051,13351,0.081,C,13351,20230626
20230625,Onefitall_26,TSS,13345,0.018,0.045,0.018,0.007,0.041,0.036,0.016,0.092,0.029,0.012,13345,0.031,N,13345,20230626
20230626,Onefitall_26,TSS,13351,0.342,0.214,0.232,0.45,0.235,0.381,0.207,0.222,0.299,0.347,13351,0.292,C,13351,20230627
20230626,Onefitall_26,TSS,13348,0.026,0.048,0.023,0.007,0.041,0.043,0.02,0.094,0.038,0.013,13348,0.035,N,13348,20230627
20230626,Onefitall_26,TSS,13340,0.961,0.907,0.957,0.957,0.922,0.932,0.946,0.833,0.956,0.966,13340,0.933,C,13340,20230627
20230626,Onefitall_26,TSS,13341,0.134,0.143,0.068,0.12,0.156,0.206,0.082,0.192,0.134,0.103,13341,0.133,N,13341,20230627
20230626,Onefitall_26,TSS,13345,0.017,0.041,0.014,0.005,0.034,0.029,0.015,0.095,0.024,0.009,13345,0.028,N,13345,20230627
20230626,Onefitall_26,TSS,"13339,13353",0.216,0.147,0.229,0.258,0.152,0.288,0.148,0.165,0.225,0.19,13339,0.201,N,13353,20230627
20230627,Onefitall_26,TSS,13340,0.828,0.683,0.829,0.891,0.739,0.832,0.836,0.598,0.817,0.906,13340,0.795,M,13340,20230628
20230627,Onefitall_26,TSS,13348,0.054,0.068,0.062,0.02,0.061,0.089,0.037,0.107,0.074,0.031,13348,0.06,N,13348,20230628
20230627,Onefitall_26,TSS,13341,0.137,0.125,0.082,0.102,0.131,0.202,0.082,0.171,0.138,0.091,13341,0.126,N,13341,20230628
20230627,Onefitall_26,TSS,13345,0.012,0.033,0.009,0.004,0.026,0.02,0.01,0.086,0.017,0.007,13345,0.022,N,13345,20230628
20230628,Onefitall_26,TSS,"13351,13354",0.956,0.935,0.97,0.953,0.94,0.927,0.963,0.909,0.954,0.96,13354,0.946,M,13351,20230629
20230628,Onefitall_26,TSS,13348,0.023,0.046,0.019,0.007,0.039,0.041,0.018,0.098,0.034,0.012,13348,0.033,C,13348,20230629
20230628,Onefitall_26,TSS,13341,0.183,0.133,0.151,0.145,0.134,0.253,0.119,0.164,0.183,0.123,13341,0.158,N,13341,20230629
20230628,Onefitall_26,TSS,13345,0.017,0.038,0.013,0.005,0.031,0.03,0.013,0.088,0.024,0.009,13345,0.026,C,13345,20230629
20230629,Onefitall_26,TSS,"13351,13354",0.951,0.932,0.971,0.956,0.946,0.93,0.961,0.91,0.956,0.958,13354,0.947,C,13354,20230630
20230629,Onefitall_26,TSS,13355,0.04,0.078,0.064,0.028,0.072,0.079,0.039,0.11,0.066,0.037,13355,0.061,N,13355,20230630
20230630,Onefitall_26,TSS,13355,0.026,0.057,0.034,0.013,0.053,0.052,0.025,0.094,0.043,0.02,13355,0.041,N,13355,20230701
20230630,Onefitall_26,TSS,"13351,13354",0.949,0.929,0.969,0.958,0.951,0.935,0.96,0.905,0.959,0.96,13354,0.947,C,13354,20230701
20230701,Onefitall_26,TSS,13355,0.015,0.037,0.013,0.004,0.032,0.027,0.013,0.084,0.022,0.008,13355,0.025,N,13355,20230702
20230701,Onefitall_26,TSS,"13351,13354",0.941,0.92,0.968,0.959,0.951,0.933,0.96,0.901,0.956,0.962,13354,0.945,X,13354,20230702
20230702,Onefitall_26,TSS,"13351,13354",0.893,0.89,0.96,0.946,0.937,0.913,0.952,0.885,0.936,0.959,13354,0.927,C,13354,20230703
20230702,Onefitall_26,TSS,13355,0.022,0.044,0.021,0.006,0.037,0.042,0.017,0.09,0.033,0.012,13355,0.032,N,13355,20230703
20230703,Onefitall_26,TSS,"13356,13357",0.124,0.152,0.099,0.156,0.154,0.186,0.081,0.178,0.14,0.122,13357,0.139,N,13357,20230704
20230703,Onefitall_26,TSS,"13358,13359",0.931,0.891,0.945,0.936,0.935,0.92,0.942,0.855,0.949,0.954,13359,0.925,C,13359,20230704
20230704,Onefitall_26,TSS,"13358,13359",0.801,0.758,0.805,0.747,0.857,0.798,0.832,0.772,0.822,0.881,13358,0.807,C,13359,20230705
20230704,Onefitall_26,TSS,"13356,13357",0.055,0.079,0.033,0.026,0.076,0.093,0.033,0.132,0.067,0.033,13357,0.062,N,13357,20230705
20230704,Onefitall_26,TSS,13360,0.221,0.153,0.207,0.254,0.163,0.283,0.131,0.167,0.236,0.199,13360,0.201,C,13360,20230705
20230705,Onefitall_26,TSS,13360,0.074,0.082,0.063,0.049,0.082,0.124,0.045,0.116,0.09,0.049,13360,0.077,C,13360,20230706
20230705,Onefitall_26,TSS,"13358,13359",0.815,0.755,0.771,0.694,0.845,0.783,0.769,0.763,0.812,0.837,13358,0.784,C,13359,20230706
20230705,Onefitall_26,TSS,"13356,13357",0.06,0.08,0.035,0.022,0.074,0.095,0.034,0.137,0.071,0.03,13357,0.063,N,13357,20230706
20230706,Onefitall_26,TSS,13361,0.483,0.418,0.346,0.702,0.38,0.449,0.385,0.35,0.412,0.542,13361,0.446,C,13361,20230707
20230706,Onefitall_26,TSS,"13356,13357",0.05,0.067,0.033,0.015,0.059,0.079,0.031,0.119,0.06,0.023,13357,0.053,N,13357,20230707
20230706,Onefitall_26,TSS,"13358,13359",0.782,0.717,0.704,0.621,0.808,0.751,0.705,0.723,0.756,0.797,13359,0.736,M,13359,20230707
20230706,Onefitall_26,TSS,13360,0.088,0.095,0.075,0.058,0.095,0.142,0.052,0.127,0.105,0.06,13360,0.089,C,13360,20230707
20230706,Onefitall_26,TSS,13355,0.084,0.078,0.106,0.031,0.069,0.125,0.053,0.117,0.104,0.047,13355,0.081,N,13355,20230707
20230707,Onefitall_26,TSS,"13358,13359",0.653,0.608,0.541,0.475,0.726,0.656,0.615,0.665,0.612,0.73,13359,0.628,C,13359,20230708
20230707,Onefitall_26,TSS,13362,0.032,0.191,0.056,0.064,0.143,0.072,0.071,0.221,0.07,0.068,13362,0.098,N,13362,20230708
20230707,Onefitall_26,TSS,13361,0.414,0.45,0.268,0.603,0.387,0.396,0.36,0.42,0.337,0.499,13361,0.413,C,13361,20230708
20230707,Onefitall_26,TSS,13360,0.049,0.066,0.042,0.019,0.061,0.082,0.029,0.109,0.063,0.028,13360,0.054,N,13360,20230708
20230708,Onefitall_26,TSS,13360,0.02,0.043,0.014,0.006,0.036,0.033,0.014,0.099,0.026,0.01,13360,0.03,N,13360,20230709
20230708,Onefitall_26,TSS,13363,0.966,0.953,0.985,0.979,0.957,0.96,0.979,0.919,0.978,0.975,13363,0.965,C,13363,20230709
20230708,Onefitall_26,TSS,13361,0.647,0.58,0.49,0.747,0.524,0.553,0.551,0.545,0.502,0.719,13361,0.585,C,13361,20230709
20230708,Onefitall_26,TSS,13364,0.016,0.036,0.013,0.005,0.03,0.028,0.013,0.085,0.024,0.009,13364,0.025,N,13364,20230709
20230708,Onefitall_26,TSS,13362,0.016,0.118,0.024,0.02,0.096,0.042,0.035,0.189,0.037,0.031,13362,0.06,N,13362,20230709
20230709,Onefitall_26,TSS,"13358,13359,13366",0.729,0.688,0.736,0.715,0.798,0.758,0.804,0.717,0.766,0.88,13358,0.759,M,13358,20230710
20230709,Onefitall_26,TSS,13364,0.012,0.032,0.009,0.004,0.026,0.021,0.01,0.082,0.017,0.007,13364,0.022,N,13364,20230710
20230709,Onefitall_26,TSS,13361,0.629,0.543,0.48,0.745,0.497,0.554,0.565,0.499,0.481,0.708,13361,0.57,C,13361,20230710
20230709,Onefitall_26,TSS,13362,0.013,0.072,0.015,0.01,0.063,0.029,0.022,0.153,0.026,0.015,13362,0.041,N,13362,20230710
20230709,Onefitall_26,TSS,13363,0.96,0.949,0.984,0.977,0.955,0.956,0.978,0.92,0.974,0.974,13363,0.962,C,13363,20230710
20230709,Onefitall_26,TSS,13360,0.162,0.116,0.192,0.122,0.11,0.217,0.099,0.134,0.173,0.106,13360,0.143,N,13360,20230710
20230710,Onefitall_26,TSS,"13358,13359,13366,13368,13369",0.815,0.791,0.884,0.864,0.876,0.846,0.906,0.79,0.874,0.935,13366,0.858,M,13368,20230711
20230710,Onefitall_26,TSS,13367,0.723,0.656,0.692,0.798,0.566,0.533,0.598,0.49,0.683,0.794,13367,0.653,N,13367,20230711
20230710,Onefitall_26,TSS,13360,0.328,0.182,0.399,0.381,0.184,0.386,0.232,0.179,0.323,0.283,13360,0.287,N,13360,20230711
20230710,Onefitall_26,TSS,13362,0.016,0.084,0.02,0.014,0.074,0.038,0.027,0.155,0.033,0.02,13362,0.048,N,13362,20230711
20230710,Onefitall_26,TSS,13364,0.014,0.035,0.012,0.004,0.029,0.026,0.012,0.082,0.021,0.008,13364,0.024,N,13364,20230711
20230710,Onefitall_26,TSS,13363,0.958,0.946,0.982,0.972,0.949,0.949,0.975,0.916,0.97,0.97,13363,0.958,C,13363,20230711
20230710,Onefitall_26,TSS,13361,0.617,0.526,0.478,0.742,0.489,0.586,0.598,0.486,0.471,0.711,13361,0.57,C,13361,20230711
20230711,Onefitall_26,TSS,13362,0.012,0.062,0.016,0.01,0.056,0.03,0.02,0.123,0.026,0.015,13362,0.037,N,13362,20230712
20230711,Onefitall_26,TSS,13361,0.764,0.585,0.685,0.836,0.578,0.715,0.717,0.516,0.626,0.833,13361,0.685,M,13361,20230712
20230711,Onefitall_26,TSS,13364,0.015,0.034,0.013,0.004,0.029,0.026,0.012,0.076,0.022,0.007,13364,0.023,C,13364,20230712
20230711,Onefitall_26,TSS,13367,0.83,0.727,0.757,0.863,0.646,0.649,0.745,0.553,0.771,0.854,13367,0.739,N,13367,20230712
20230711,Onefitall_26,TSS,13363,0.958,0.945,0.98,0.967,0.943,0.941,0.973,0.913,0.967,0.965,13363,0.955,N,13363,20230712
20230713,Onefitall_26,TSS,13364,0.017,0.04,0.014,0.005,0.033,0.032,0.014,0.091,0.025,0.01,13364,0.028,N,13364,20230714
20230713,Onefitall_26,TSS,"13370,13371",0.286,0.186,0.243,0.33,0.204,0.354,0.197,0.209,0.283,0.26,13371,0.255,C,13370,20230714
20230713,Onefitall_26,TSS,13362,0.012,0.034,0.01,0.004,0.029,0.022,0.011,0.085,0.018,0.007,13362,0.023,N,13362,20230714
20230713,Onefitall_26,TSS,13363,0.965,0.952,0.98,0.969,0.954,0.949,0.976,0.922,0.972,0.967,13363,0.96,M,13363,20230714
20230713,Onefitall_26,TSS,13372,0.834,0.847,0.943,0.917,0.851,0.874,0.935,0.826,0.873,0.949,13372,0.884,C,13372,20230714
20230713,Onefitall_26,TSS,13367,0.942,0.758,0.944,0.958,0.746,0.854,0.851,0.545,0.909,0.948,13367,0.845,N,13367,20230714
20230714,Onefitall_26,TSS,13372,0.886,0.872,0.957,0.935,0.881,0.889,0.94,0.845,0.906,0.954,13372,0.906,M,13372,20230715
20230714,Onefitall_26,TSS,"13370,13371",0.181,0.146,0.121,0.149,0.157,0.243,0.108,0.191,0.188,0.129,13370,0.161,N,13371,20230715
20230714,Onefitall_26,TSS,13362,0.014,0.036,0.01,0.004,0.028,0.024,0.012,0.093,0.019,0.007,13362,0.024,N,13362,20230715
20230714,Onefitall_26,TSS,13363,0.933,0.93,0.974,0.955,0.935,0.928,0.966,0.909,0.951,0.959,13363,0.944,M,13363,20230715
20230715,Onefitall_26,TSS,13363,0.951,0.94,0.978,0.97,0.954,0.947,0.971,0.918,0.967,0.967,13363,0.956,M,13363,20230716
20230715,Onefitall_26,TSS,13372,0.806,0.83,0.892,0.83,0.839,0.829,0.903,0.823,0.814,0.906,13372,0.847,M,13372,20230716
20230715,Onefitall_26,TSS,"13370,13371",0.105,0.105,0.058,0.06,0.107,0.156,0.059,0.156,0.111,0.059,13371,0.097,N,13371,20230716
